CO,NO2,Temperature,Humidity
2.7,77.0,19.5,67.6
1.8,66.0,18.7,69.0
1.1,57.0,19.3,65.5
1.2,55.0,17.6,70.8
0.6,40.0,17.8,68.1
0.5,40.0,16.1,73.5
0.7,46.0,15.8,73.5
0.8,53.0,17.0,68.0
3.5,84.0,16.0,72.2
3.6,88.0,17.8,65.4
-200.0,143.0,20.6,56.0
-200.0,130.0,23.6,48.0
-200.0,120.0,23.7,49.8
-200.0,139.0,24.7,47.4
-200.0,139.0,25.9,42.8
-200.0,156.0,26.8,43.3
-200.0,143.0,26.6,45.5
-200.0,186.0,24.8,53.9
8.7,171.0,23.1,61.1
5.8,124.0,22.2,63.7
4.3,97.0,21.1,66.1
3.6,92.0,20.0,69.0
3.9,96.0,19.1,72.0
2.4,74.0,18.8,70.6
1.6,65.0,18.5,69.5
1.8,62.0,18.4,68.5
1.5,59.0,16.8,73.3
0.5,41.0,16.5,71.0
0.4,38.0,16.9,67.9
0.5,43.0,16.1,69.3
0.8,52.0,16.1,69.6
2.0,75.0,16.2,70.1
6.2,118.0,16.5,69.3
4.5,126.0,19.6,58.3
4.6,151.0,20.7,55.5
3.3,107.0,20.8,56.3
3.6,114.0,21.7,53.1
4.4,125.0,23.0,49.0
4.3,138.0,24.2,44.0
5.0,144.0,24.7,43.6
8.1,180.0,23.0,54.2
8.0,154.0,21.4,60.9
3.6,105.0,20.3,61.4
2.9,98.0,20.0,63.2
2.7,93.0,19.1,64.4
1.9,76.0,18.1,67.5
1.3,69.0,17.8,66.9
1.2,66.0,17.6,66.5
1.8,76.0,16.1,71.2
1.9,73.0,15.5,73.3
0.9,54.0,15.6,70.8
0.5,44.0,17.0,64.5
0.6,45.0,14.9,72.3
1.1,58.0,14.0,76.6
2.8,87.0,14.6,74.2
2.9,97.0,15.9,69.8
1.7,80.0,18.4,61.3
2.3,82.0,20.0,56.7
3.3,112.0,20.4,57.0
3.5,121.0,20.7,59.3
3.8,132.0,21.7,54.8
3.4,141.0,22.0,54.2
3.8,130.0,21.4,57.1
3.6,113.0,20.8,58.7
3.5,101.0,20.1,59.6
2.8,91.0,20.0,58.4
2.5,90.0,19.5,58.9
3.1,90.0,19.5,57.4
1.8,83.0,19.1,59.2
1.6,73.0,18.8,59.1
1.9,80.0,18.0,60.4
2.0,87.0,17.5,60.7
1.4,79.0,17.5,59.4
-200.0,56.0,17.0,52.3
0.7,42.0,16.1,49.8
0.4,31.0,15.5,51.5
0.4,35.0,15.1,52.0
0.5,51.0,14.9,46.8
0.7,58.0,15.5,42.4
0.7,57.0,16.6,38.2
0.7,63.0,18.0,34.7
1.0,61.0,18.0,35.1
1.0,34.0,17.6,33.8
0.9,26.0,17.5,33.7
0.9,28.0,17.2,33.9
0.9,50.0,16.8,32.1
1.1,55.0,16.0,34.1
3.2,84.0,14.8,37.5
3.1,140.0,14.4,39.2
3.1,138.0,14.1,43.0
2.3,127.0,13.4,48.4
1.8,117.0,12.7,51.2
0.8,57.0,9.9,71.4
0.9,59.0,10.2,71.6
0.8,62.0,10.6,61.3
0.7,42.0,11.1,55.6
0.2,13.0,11.3,49.5
0.2,18.0,10.8,50.9
0.3,26.0,10.9,50.1
0.7,72.0,10.8,49.7
1.7,131.0,10.7,50.4
1.8,133.0,10.9,50.0
1.5,116.0,12.1,46.5
1.3,117.0,12.4,44.1
1.2,103.0,13.0,40.1
1.3,100.0,13.4,36.3
1.8,105.0,13.1,38.5
1.7,121.0,11.5,46.4
2.2,132.0,13.1,40.4
3.2,156.0,13.0,39.3
5.9,183.0,11.3,50.9
0.2,29.0,8.0,64.5
0.2,26.0,8.1,68.6
0.3,39.0,6.3,84.8
0.5,72.0,6.7,79.8
1.4,128.0,7.1,77.9
2.0,149.0,7.9,73.5
1.6,165.0,6.9,86.0
1.3,150.0,6.8,87.1
1.4,165.0,8.0,81.6
1.9,175.0,9.5,70.0
2.7,145.0,10.5,62.2
2.1,98.0,11.4,59.1
2.4,105.0,11.1,58.6
2.7,106.0,10.8,57.6
2.5,141.0,10.6,56.9
3.7,177.0,10.6,59.3
4.6,182.0,10.0,71.5
3.9,193.0,10.3,71.1
2.2,148.0,10.5,70.3
2.7,167.0,10.2,71.3
2.6,158.0,9.7,73.1
2.1,132.0,9.3,73.5
1.4,97.0,9.2,73.9
1.1,74.0,7.6,81.2
1.1,68.0,7.5,81.5
1.1,89.0,8.3,77.2
1.5,117.0,8.9,75.6
3.1,190.0,9.2,81.7
6.8,211.0,9.9,83.4
5.4,190.0,10.2,82.3
4.5,194.0,11.2,80.7
3.0,210.0,11.8,76.1
2.8,199.0,12.5,71.3
3.9,178.0,13.2,68.4
3.4,184.0,12.5,73.2
3.2,186.0,12.2,75.7
2.8,168.0,11.5,78.1
3.9,187.0,11.6,76.0
3.5,166.0,12.0,73.3
4.7,177.0,12.9,68.8
4.6,207.0,13.1,69.6
1.2,114.0,12.3,73.4
1.1,84.0,12.7,71.0
1.2,92.0,12.9,69.9
1.6,111.0,12.9,70.5
0.7,71.0,13.1,67.7
-200.0,43.0,13.8,64.0
0.6,50.0,13.7,64.4
0.5,53.0,13.9,63.8
0.6,67.0,14.1,64.5
1.4,113.0,14.0,66.1
2.0,140.0,14.2,66.4
1.6,116.0,14.9,62.5
1.6,122.0,16.3,58.4
1.7,116.0,16.9,56.5
2.0,118.0,17.4,55.8
2.3,125.0,17.4,57.3
2.4,126.0,17.7,55.5
2.2,135.0,16.8,58.9
2.6,140.0,17.0,57.5
4.0,163.0,16.2,60.2
5.2,178.0,16.7,58.0
3.9,160.0,16.5,58.8
3.8,166.0,15.8,61.1
1.6,115.0,15.7,60.8
1.5,107.0,15.9,59.6
1.6,108.0,15.6,60.0
1.5,111.0,15.6,60.1
1.0,75.0,15.7,59.5
1.3,88.0,15.6,61.7
1.0,71.0,15.8,59.9
1.0,75.0,15.2,61.8
0.9,86.0,16.1,55.4
2.1,124.0,14.9,64.1
2.1,128.0,15.6,62.0
3.1,164.0,17.9,54.6
3.8,199.0,21.1,44.5
3.7,192.0,20.3,46.7
3.6,166.0,21.5,42.7
3.3,133.0,21.5,43.1
2.1,118.0,21.5,43.4
2.3,133.0,20.8,45.5
2.1,128.0,19.2,49.6
1.9,116.0,18.3,51.6
1.9,118.0,17.7,51.5
2.3,142.0,17.2,51.5
1.7,113.0,15.9,54.9
0.8,59.0,14.0,55.2
0.8,52.0,13.3,53.0
0.8,57.0,11.9,55.5
0.8,58.0,11.4,54.6
0.6,44.0,10.4,53.7
0.3,26.0,9.8,51.3
0.3,20.0,9.5,52.2
0.2,17.0,10.0,45.7
0.2,21.0,10.2,41.9
0.3,29.0,10.6,36.1
0.3,39.0,10.7,36.0
0.4,41.0,10.8,35.4
0.4,44.0,11.4,32.9
0.6,54.0,12.4,32.0
0.6,62.0,12.4,31.3
0.6,62.0,12.2,31.8
0.5,48.0,10.5,37.9
0.6,59.0,9.6,44.2
0.7,63.0,8.2,57.9
1.4,78.0,7.3,63.5
1.2,99.0,8.4,55.7
1.1,106.0,9.1,49.6
1.0,97.0,10.0,41.4
0.6,67.0,10.4,36.2
0.8,73.0,11.3,32.3
0.6,62.0,10.9,33.5
0.5,44.0,10.6,34.9
0.3,31.0,10.7,36.1
-200.0,21.0,10.7,39.2
0.3,22.0,10.4,38.6
0.4,41.0,10.4,37.4
0.7,94.0,10.5,37.0
2.0,167.0,10.7,37.9
2.4,162.0,11.1,38.1
1.8,141.0,12.6,36.6
1.6,127.0,13.8,36.2
1.7,116.0,13.4,37.1
1.8,104.0,13.5,34.9
1.7,111.0,13.7,32.2
1.7,114.0,13.6,32.1
1.7,121.0,13.5,31.8
2.6,164.0,13.5,27.9
4.0,194.0,12.7,28.9
3.8,175.0,12.6,30.2
4.0,180.0,12.3,32.0
2.4,147.0,12.0,34.3
1.4,112.0,11.6,37.3
1.3,94.0,11.3,40.3
1.3,91.0,11.3,41.8
1.0,76.0,11.2,42.0
0.8,73.0,11.0,42.6
0.4,32.0,11.1,40.8
0.5,40.0,10.7,41.8
0.5,63.0,10.2,43.6
0.9,119.0,10.1,44.0
3.5,202.0,10.1,45.6
5.2,222.0,11.3,43.9
4.3,212.0,14.5,33.8
3.5,219.0,17.5,26.4
2.6,189.0,17.2,22.4
2.5,147.0,17.3,20.4
2.8,161.0,18.1,21.0
2.2,148.0,17.9,22.3
2.4,148.0,17.6,23.7
3.5,188.0,16.7,25.9
4.2,206.0,14.8,29.6
3.1,168.0,13.6,34.0
3.2,171.0,13.4,40.4
2.8,171.0,11.8,44.3
2.2,142.0,10.7,47.5
1.8,134.0,10.2,49.4
1.7,107.0,9.5,51.0
1.6,121.0,7.7,57.9
1.1,85.0,8.4,54.5
0.7,68.0,6.2,61.0
0.8,69.0,6.8,58.6
0.9,81.0,5.7,62.7
1.2,92.0,5.9,62.0
3.3,200.0,6.3,61.7
3.8,201.0,7.5,58.8
3.2,213.0,11.4,45.4
3.2,187.0,13.3,42.3
4.2,205.0,14.7,38.9
4.3,212.0,16.5,32.9
4.0,198.0,17.4,32.7
4.1,171.0,17.3,33.9
7.8,272.0,16.0,41.5
10.2,192.0,13.7,52.8
6.6,288.0,13.0,55.1
4.3,254.0,12.4,56.8
4.9,267.0,10.7,62.1
2.6,198.0,10.5,61.1
2.3,145.0,9.7,62.5
2.7,167.0,8.8,65.5
2.2,127.0,8.8,63.8
2.0,119.0,8.5,65.0
1.2,84.0,6.4,74.0
1.1,89.0,5.9,76.6
1.4,122.0,6.1,76.7
2.1,162.0,6.8,74.5
4.5,225.0,7.7,72.5
5.6,249.0,8.9,67.4
5.6,282.0,11.4,58.3
4.7,278.0,13.4,52.8
4.2,251.0,15.8,50.1
3.6,208.0,18.3,50.0
3.2,187.0,18.8,49.2
3.1,182.0,18.4,49.6
3.8,212.0,18.3,51.0
3.9,174.0,17.6,53.1
4.6,220.0,17.3,53.6
4.9,214.0,16.8,55.2
5.4,212.0,16.6,56.5
4.3,191.0,16.3,58.1
3.1,160.0,15.9,59.0
2.5,130.0,15.9,59.4
2.4,133.0,15.7,60.9
1.9,110.0,16.1,59.5
1.3,65.0,15.5,63.8
1.1,41.0,14.7,64.4
0.9,36.0,14.7,59.8
1.0,45.0,15.4,55.9
1.6,98.0,14.5,63.0
4.8,194.0,14.7,63.1
5.9,191.0,15.2,62.2
5.6,193.0,16.1,59.2
3.5,231.0,17.0,55.9
2.8,202.0,17.6,52.2
3.6,188.0,17.3,55.4
4.8,184.0,17.8,53.5
5.0,222.0,18.3,52.3
5.6,221.0,18.3,52.8
7.5,193.0,17.7,56.6
7.2,187.0,17.3,58.2
8.3,188.0,16.2,62.6
8.6,185.0,15.2,57.5
4.3,146.0,14.2,27.7
2.6,120.0,13.4,14.3
2.6,110.0,12.8,14.8
2.7,121.0,12.2,14.0
2.7,126.0,12.0,14.5
2.6,117.0,10.8,17.0
-200.0,94.0,9.7,22.5
0.6,70.0,9.0,23.1
0.7,96.0,8.7,24.7
1.2,136.0,6.9,39.4
2.0,177.0,6.3,44.8
2.8,214.0,7.2,43.2
2.9,243.0,11.9,27.9
2.2,192.0,14.8,17.9
1.6,149.0,14.8,14.3
1.5,141.0,14.7,15.5
1.9,137.0,14.7,16.6
1.5,138.0,14.8,15.6
1.8,149.0,15.3,14.3
3.4,196.0,13.5,19.5
4.6,239.0,11.1,31.8
1.6,164.0,10.2,33.4
1.2,149.0,9.5,35.9
1.2,159.0,8.0,39.8
0.9,149.0,6.6,44.1
0.7,133.0,6.1,45.2
2.5,216.0,5.2,50.8
1.5,196.0,4.9,53.0
0.5,120.0,5.3,48.7
0.5,101.0,3.1,56.3
0.1,75.0,4.1,52.2
0.2,73.0,3.5,55.9
-200.0,84.0,1.8,61.7
0.2,116.0,1.3,65.3
0.5,132.0,3.2,57.0
0.4,125.0,7.2,42.8
0.8,148.0,10.3,34.2
1.5,186.0,10.9,33.8
1.9,193.0,12.2,30.0
1.1,174.0,13.3,24.3
0.3,106.0,15.2,18.7
0.9,127.0,14.9,21.7
2.1,172.0,13.1,25.4
2.4,179.0,11.7,32.7
1.6,150.0,10.1,34.4
1.1,147.0,9.8,36.0
1.3,163.0,7.1,43.2
0.8,145.0,5.9,47.8
1.0,186.0,5.3,50.5
0.3,116.0,5.6,48.0
1.0,145.0,3.9,55.9
0.4,122.0,3.3,58.0
-200.0,68.0,4.2,54.8
-200.0,80.0,2.6,60.8
0.1,108.0,3.7,57.9
0.4,149.0,4.5,54.8
2.4,232.0,4.9,55.8
3.1,215.0,5.4,55.1
3.1,218.0,6.2,51.8
2.7,239.0,6.8,49.8
2.3,224.0,7.3,50.6
3.0,235.0,7.8,49.0
3.6,237.0,8.0,49.2
3.1,239.0,8.3,49.3
3.5,235.0,8.5,49.6
4.0,199.0,8.5,52.6
6.3,240.0,8.9,53.4
6.9,245.0,9.1,53.8
6.5,239.0,8.9,54.2
3.3,191.0,8.5,54.2
2.4,164.0,8.5,57.8
1.7,130.0,7.7,71.1
1.3,121.0,7.9,72.5
1.1,118.0,8.0,75.3
0.8,113.0,8.0,76.2
-200.0,94.0,7.9,81.8
1.3,92.0,8.2,81.4
1.4,98.0,8.5,81.1
2.1,111.0,8.9,79.3
4.5,139.0,9.5,77.9
5.7,160.0,9.9,77.6
6.6,183.0,10.7,76.2
5.0,185.0,11.8,72.2
5.3,198.0,13.3,66.9
5.4,201.0,13.8,67.0
7.3,233.0,13.9,67.6
5.1,202.0,14.2,66.8
5.3,186.0,14.2,67.8
7.3,215.0,13.6,71.0
10.2,227.0,13.2,72.6
11.9,220.0,12.4,74.7
11.5,190.0,11.5,76.2
8.3,178.0,10.4,79.3
4.7,147.0,10.0,82.5
4.0,138.0,10.0,82.6
3.9,135.0,10.1,83.5
2.8,123.0,10.0,83.6
2.3,106.0,10.4,80.8
1.4,81.0,10.6,78.8
1.0,66.0,10.5,77.8
1.0,64.0,9.8,79.2
1.8,86.0,9.5,80.3
3.8,114.0,9.8,80.5
4.2,115.0,10.3,80.3
3.6,110.0,11.1,77.2
3.3,116.0,13.3,68.8
2.0,162.0,15.1,58.3
2.0,104.0,15.6,56.2
2.9,129.0,15.4,59.6
2.7,146.0,14.6,63.7
3.4,160.0,13.7,66.8
4.5,169.0,12.3,72.5
6.1,167.0,10.8,77.2
6.8,166.0,10.2,80.4
8.4,181.0,10.1,79.3
5.3,144.0,10.0,76.1
4.5,141.0,8.6,82.3
4.1,123.0,7.7,84.3
4.0,121.0,7.1,84.1
4.0,114.0,6.7,83.2
3.0,93.0,6.0,83.0
2.2,89.0,4.3,85.4
2.2,94.0,4.0,85.7
2.0,93.0,4.0,84.4
2.2,100.0,4.0,83.1
4.0,127.0,4.4,81.3
4.8,137.0,6.7,72.6
4.6,190.0,10.0,63.4
2.8,171.0,13.6,48.7
2.1,127.0,14.6,46.5
2.0,109.0,15.4,43.0
2.5,126.0,16.4,38.2
2.5,136.0,16.8,37.6
2.8,156.0,16.8,36.7
4.0,187.0,15.4,41.3
4.5,173.0,13.8,48.9
3.1,137.0,13.3,50.9
2.6,122.0,11.5,57.3
2.6,129.0,10.7,59.8
2.0,110.0,10.0,61.8
1.8,102.0,9.9,62.1
2.5,114.0,9.3,64.5
2.3,117.0,9.1,65.7
2.1,98.0,8.9,71.8
-200.0,79.0,8.7,77.6
1.2,77.0,9.0,77.3
1.0,75.0,9.1,77.3
1.7,95.0,9.3,76.9
4.3,137.0,10.0,75.0
5.8,149.0,10.6,72.7
5.6,197.0,12.4,64.8
4.0,183.0,13.7,59.9
4.0,179.0,14.9,57.0
4.9,196.0,15.5,56.2
5.6,208.0,15.8,56.3
5.1,203.0,15.8,57.9
6.2,213.0,15.7,58.9
7.7,233.0,15.5,61.2
10.1,255.0,15.5,62.8
6.4,170.0,15.6,64.9
7.7,167.0,15.1,67.0
8.1,205.0,14.6,67.7
4.7,170.0,13.8,67.8
4.3,154.0,13.4,69.0
4.1,143.0,13.0,73.7
4.2,140.0,12.7,77.5
3.8,122.0,12.4,78.4
2.4,103.0,11.9,80.7
2.0,97.0,13.2,75.8
1.7,99.0,12.3,81.9
2.1,110.0,12.8,80.8
2.5,110.0,13.7,76.3
3.8,121.0,13.4,78.8
3.9,122.0,13.8,77.8
4.2,136.0,15.1,73.2
4.0,170.0,15.8,70.5
4.4,156.0,15.4,73.3
4.7,158.0,15.6,71.4
4.6,174.0,16.3,68.7
4.8,187.0,16.4,68.2
4.5,147.0,15.6,70.2
5.6,136.0,14.2,75.8
4.9,134.0,14.0,74.6
5.3,126.0,13.3,75.8
4.6,130.0,13.7,72.5
2.4,98.0,12.8,73.8
2.7,89.0,11.2,78.3
2.5,88.0,10.6,79.4
2.3,86.0,10.8,77.5
1.3,70.0,10.3,77.6
1.0,55.0,10.3,74.9
0.9,45.0,11.2,69.0
0.7,44.0,8.9,77.1
0.8,50.0,9.5,73.3
1.0,74.0,8.6,77.2
1.1,81.0,8.6,76.6
0.8,65.0,9.7,72.0
1.4,76.0,11.1,68.2
2.2,110.0,11.8,65.0
2.7,124.0,12.1,64.8
2.3,120.0,12.6,63.2
1.9,99.0,13.4,61.9
2.7,117.0,13.3,63.3
3.2,132.0,11.2,70.9
3.2,113.0,9.6,76.5
3.5,117.0,9.9,76.3
4.5,127.0,10.4,74.6
4.1,132.0,10.3,75.1
3.3,121.0,10.4,75.4
3.1,122.0,10.5,75.4
3.0,113.0,10.2,78.4
2.3,99.0,9.9,80.5
2.3,86.0,9.8,81.4
1.5,66.0,8.9,83.0
1.3,67.0,8.8,83.7
1.4,78.0,8.7,84.2
2.0,90.0,8.7,83.7
4.2,120.0,9.6,80.8
5.9,139.0,11.3,75.3
6.3,172.0,13.8,68.5
6.6,232.0,14.9,64.9
5.0,168.0,15.3,63.2
2.5,120.0,18.6,49.1
2.6,121.0,18.6,49.3
1.9,117.0,18.4,49.9
2.3,121.0,17.9,51.4
1.9,107.0,18.0,51.9
2.3,115.0,16.7,57.3
1.8,94.0,17.3,57.0
1.9,98.0,16.8,58.7
1.4,87.0,16.5,59.2
1.2,78.0,16.3,59.7
1.0,69.0,16.0,61.6
1.2,67.0,15.6,66.6
1.4,81.0,13.8,80.4
1.2,75.0,13.2,84.4
0.6,42.0,13.8,81.3
0.6,38.0,13.6,75.5
0.7,64.0,11.5,81.4
1.1,86.0,11.8,80.7
2.5,127.0,12.3,78.9
3.6,122.0,13.0,76.0
3.6,141.0,13.7,70.9
3.3,139.0,14.0,70.9
2.0,105.0,14.6,65.9
1.9,103.0,14.9,59.9
2.2,108.0,14.9,58.4
2.2,109.0,15.3,54.3
3.8,149.0,14.6,56.6
3.5,143.0,12.6,62.0
5.2,159.0,11.9,62.3
6.3,178.0,11.6,64.3
6.8,168.0,11.5,68.0
4.1,160.0,10.7,73.9
2.3,117.0,9.6,83.0
1.9,113.0,9.6,79.9
2.2,113.0,9.8,79.4
1.3,94.0,10.1,75.3
1.2,76.0,9.1,80.0
-200.0,68.0,8.5,81.7
0.6,63.0,8.3,80.4
0.9,74.0,8.9,79.2
1.4,96.0,8.7,80.8
3.4,121.0,9.0,79.8
5.0,145.0,9.5,78.3
4.7,158.0,10.4,76.0
3.2,143.0,11.0,74.4
3.5,182.0,13.8,63.6
4.0,163.0,13.6,65.6
5.7,178.0,13.7,66.5
5.0,162.0,13.0,73.0
5.6,171.0,12.7,77.1
6.2,174.0,12.3,79.7
7.5,185.0,12.3,78.8
3.0,126.0,12.5,72.6
2.6,113.0,11.8,76.1
2.1,111.0,11.3,79.9
1.8,107.0,11.1,84.3
2.0,107.0,11.3,83.1
2.2,102.0,11.6,81.0
1.9,96.0,11.7,77.8
1.6,86.0,11.7,78.6
0.9,70.0,12.0,77.4
0.7,59.0,12.0,78.0
0.9,74.0,12.4,75.3
1.4,89.0,12.5,76.4
4.2,131.0,12.9,73.8
5.0,139.0,13.3,70.7
4.4,145.0,14.3,66.1
3.4,137.0,15.4,63.9
2.8,128.0,15.9,62.7
3.4,128.0,16.4,61.9
2.9,123.0,18.0,58.0
3.9,136.0,19.2,57.9
4.0,137.0,18.1,62.1
4.9,151.0,16.7,67.3
7.7,171.0,15.8,70.7
9.4,171.0,15.4,73.0
7.8,161.0,15.4,73.0
6.6,154.0,15.3,73.6
4.7,127.0,15.1,74.3
4.8,115.0,14.2,78.0
3.2,102.0,14.1,81.4
2.6,100.0,14.4,82.7
2.1,86.0,14.1,84.1
1.1,80.0,14.0,84.1
0.7,74.0,13.9,85.1
0.9,82.0,13.8,85.5
1.5,96.0,13.8,85.3
3.8,124.0,13.7,84.5
6.0,142.0,13.9,83.9
5.1,154.0,14.6,81.6
3.6,144.0,15.8,74.7
3.0,144.0,16.4,72.1
3.1,139.0,16.8,70.3
3.3,138.0,17.9,66.3
3.4,134.0,18.8,62.7
4.6,150.0,19.0,61.6
6.9,173.0,17.7,68.3
5.1,134.0,16.5,71.7
4.9,128.0,15.7,72.7
6.1,132.0,15.0,74.4
6.2,134.0,14.6,75.2
3.0,107.0,14.0,75.7
3.4,101.0,13.1,78.7
3.5,94.0,12.6,78.4
3.2,99.0,12.8,77.9
2.9,90.0,12.1,79.4
-200.0,71.0,11.6,79.7
1.7,71.0,11.4,81.1
1.7,66.0,11.5,81.7
1.3,70.0,12.4,77.1
2.8,90.0,12.3,79.0
2.5,102.0,12.2,83.9
2.7,102.0,12.2,85.1
1.5,94.0,12.4,80.1
2.6,122.0,13.0,77.8
3.1,124.0,11.8,86.5
2.5,103.0,11.9,85.7
2.6,115.0,11.9,88.7
2.5,107.0,12.3,87.0
2.3,120.0,12.7,84.4
3.1,120.0,13.1,81.7
1.9,108.0,13.1,80.4
2.5,115.0,13.4,79.9
3.1,124.0,13.8,76.8
2.0,109.0,14.0,75.9
1.9,93.0,13.5,78.3
2.4,103.0,13.0,79.2
2.0,106.0,12.4,77.5
1.2,96.0,12.3,71.2
1.0,81.0,12.3,67.5
0.8,70.0,12.7,65.6
0.6,60.0,12.5,65.9
0.7,63.0,12.4,65.4
0.8,68.0,13.2,62.5
0.9,68.0,13.1,62.4
1.0,66.0,12.9,64.7
1.3,72.0,13.0,67.6
1.7,81.0,13.0,69.7
2.4,89.0,12.0,80.0
1.7,85.0,11.4,83.7
1.8,86.0,12.0,80.8
1.5,83.0,11.5,81.0
1.1,77.0,11.3,81.0
2.4,93.0,12.0,78.4
2.0,103.0,12.1,75.5
1.5,90.0,12.5,71.9
1.7,93.0,12.6,70.5
1.0,72.0,12.5,69.1
1.0,73.0,13.1,64.3
1.0,64.0,13.2,62.9
0.9,66.0,13.3,63.6
1.1,71.0,13.3,65.3
0.6,54.0,11.9,79.6
0.7,58.0,11.8,81.4
0.9,72.0,12.0,80.1
1.3,89.0,12.2,78.8
3.1,112.0,12.7,77.2
4.9,131.0,13.4,74.4
4.7,161.0,15.9,63.4
3.2,135.0,18.5,52.9
2.5,119.0,18.4,52.6
3.8,144.0,19.4,49.8
3.3,130.0,19.5,50.1
2.5,109.0,20.3,47.5
2.7,114.0,18.7,53.0
2.9,115.0,17.3,57.1
3.1,123.0,16.4,59.5
4.0,138.0,15.9,60.8
3.1,123.0,15.5,60.7
2.7,112.0,15.3,63.1
1.7,87.0,16.6,58.5
1.5,79.0,14.6,64.7
1.4,74.0,14.0,66.1
1.4,75.0,13.0,69.4
1.1,70.0,13.1,67.4
-200.0,64.0,11.9,71.4
0.6,63.0,12.4,68.3
0.8,67.0,14.1,60.6
1.0,71.0,12.9,64.2
2.8,98.0,11.7,68.9
3.4,114.0,12.5,65.8
3.3,130.0,14.5,61.1
4.1,155.0,16.9,54.2
3.5,141.0,17.4,53.3
3.0,118.0,18.8,49.3
3.6,134.0,19.4,47.1
3.0,123.0,19.2,47.1
2.6,117.0,17.7,51.5
2.6,110.0,16.5,54.6
3.1,115.0,15.4,57.9
3.2,116.0,15.2,58.4
2.4,99.0,14.9,58.4
2.6,115.0,14.5,60.4
2.4,104.0,14.5,62.3
1.8,92.0,14.6,60.6
1.7,84.0,15.0,59.3
1.9,81.0,14.7,60.3
1.4,77.0,15.3,59.1
1.7,75.0,11.6,72.5
1.0,69.0,12.0,71.9
0.9,67.0,11.8,71.8
1.0,68.0,11.8,71.4
1.0,68.0,12.8,66.3
1.1,69.0,13.2,65.2
1.7,81.0,13.1,66.2
2.3,95.0,14.3,63.3
2.1,92.0,16.0,58.1
2.7,113.0,17.3,53.9
2.3,98.0,17.3,53.3
1.2,82.0,16.7,54.7
1.4,96.0,15.4,58.9
1.9,107.0,15.2,58.0
2.6,119.0,16.2,54.5
2.4,114.0,16.5,55.3
3.5,127.0,14.6,72.1
3.5,121.0,13.9,76.7
2.2,109.0,13.7,79.3
2.3,107.0,13.8,77.3
1.9,100.0,14.2,71.7
1.0,83.0,14.9,65.7
0.8,66.0,14.7,67.3
0.4,30.0,14.8,65.5
0.4,29.0,14.4,68.5
0.4,41.0,14.5,62.9
0.6,63.0,14.6,56.7
1.9,114.0,15.0,55.3
2.0,114.0,14.5,56.5
1.4,102.0,14.3,55.4
1.4,101.0,14.7,52.5
1.5,103.0,15.5,51.7
1.6,100.0,14.9,53.4
1.8,95.0,15.2,51.0
1.4,99.0,15.2,50.1
1.7,102.0,15.6,46.6
1.7,105.0,14.8,48.4
2.3,118.0,14.6,48.0
3.2,135.0,15.1,45.4
2.6,124.0,14.5,45.4
1.6,100.0,13.4,48.1
0.8,66.0,12.3,48.7
0.7,57.0,12.0,51.2
0.6,58.0,11.9,54.6
0.7,59.0,13.7,45.0
0.7,60.0,14.7,37.5
-200.0,35.0,13.2,35.6
0.3,27.0,12.0,37.3
0.4,39.0,11.7,38.1
0.5,63.0,11.5,38.0
1.4,110.0,12.3,35.8
2.4,128.0,12.9,34.5
1.8,122.0,14.4,30.2
1.5,111.0,16.2,26.2
1.5,110.0,17.1,23.5
1.8,114.0,18.1,21.3
2.1,114.0,18.8,20.0
1.7,111.0,18.1,20.8
2.3,116.0,17.6,19.9
2.9,148.0,16.0,20.8
4.0,177.0,14.6,23.7
4.2,164.0,13.7,22.9
3.5,151.0,12.8,21.7
2.6,147.0,12.7,21.3
1.3,110.0,12.8,22.5
1.0,99.0,12.6,23.4
1.6,116.0,12.4,24.0
1.6,121.0,12.5,24.0
1.1,103.0,11.9,32.4
0.8,83.0,11.5,34.2
0.8,76.0,10.5,37.8
1.0,107.0,7.8,47.4
1.2,106.0,9.3,43.1
1.7,124.0,8.2,46.8
2.4,134.0,10.7,34.2
2.8,147.0,14.4,28.2
2.9,146.0,17.4,23.3
2.6,133.0,17.8,23.6
2.3,120.0,18.3,19.5
2.3,117.0,18.9,18.9
1.7,109.0,18.4,19.7
1.8,112.0,17.8,21.0
2.5,131.0,16.1,23.4
2.4,133.0,14.9,24.9
2.0,138.0,14.6,24.6
2.3,142.0,14.2,26.8
2.9,138.0,13.3,38.7
2.0,118.0,11.2,45.1
2.5,120.0,8.8,52.5
3.0,132.0,8.6,54.3
2.4,121.0,8.1,53.2
2.6,117.0,6.8,57.8
2.1,102.0,5.4,64.1
1.7,95.0,5.6,61.6
1.5,81.0,4.2,69.0
1.3,95.0,4.8,64.6
1.9,111.0,4.0,69.0
2.0,118.0,4.9,66.3
2.7,130.0,9.4,48.7
2.4,116.0,12.6,39.9
2.7,128.0,14.4,35.3
3.2,156.0,15.1,37.4
3.4,169.0,16.0,35.8
3.2,168.0,17.5,30.8
4.3,178.0,17.2,34.2
5.0,178.0,14.3,45.8
6.3,188.0,12.2,53.9
4.6,169.0,11.6,51.2
3.1,133.0,11.3,50.1
2.6,125.0,10.6,51.2
2.1,110.0,9.6,51.7
2.1,112.0,8.7,55.2
2.5,112.0,7.9,60.2
2.0,102.0,7.9,59.2
1.8,90.0,6.7,64.6
-200.0,66.0,6.3,64.6
0.7,64.0,6.4,63.3
0.9,81.0,6.4,64.4
